show_id,imdb_title_id,title,genre,duration_imdb,director,actors,release_year,rating,description_net,description_imdb,country_imdb,language,date_added,avg_vote,votes
81016317,tt6467500,Galih dan Ratna,Drama,112,Lucky Kuswandi,"Refal Hady, Sheryl Sheinafia, Marissa Anita, Joko Anwar, Indra Bekti, Indra Birowo, Anneqe Bunglon, Rain Chudori, Anggis Dinda, Yessy Gusman, Nusa Kalimasada, Rano Karno, Sari Koeswoyo, Stella Lee, Agra Piliang",2017,TV-PG,Sparks fly between the new girl at school and the misfit with a passion for music. Yet the world threatens to put a stop to their innocent love song.,"A story about life in transition, where there are two teenagers who are not ready to become an adult. But they demanded a lot by their environment without considering what exactly that they...",Indonesia,Indonesian,2018-09-15,6.7,175
81016337,tt0459327,Gie,"Biography, Drama",147,Riri Riza,"Nicholas Saputra, Jonathan Mulia, Thomas Nawilis, Christian Audi, Sita Nursanti, Wulan Guritno, Lukman Sardi, Indra Birowo, Surya Saputra, Donny Alamsyah, Robby Tumewu, Tutie Kirana, Gino Korompis, Marcell Audi Buwono, Lidia Andriani",2005,TV-14,Indonesian activist Soe Hok Gie experiences a political awakening during the tumultuous regimes of Suharto and Sukarno. Inspired by true events.,"Soe Hok Gie is an activist who lived in the sixties. Set in the darkest era of Indonesian modern history, GIE is an interpretation of what happened based on his journal.",Indonesia,Indonesian,2018-09-15,7.6,786
81018238,tt7746986,Samantaral,Drama,114,Partha Chakraborty,"Soumitra Chatterjee, Aparajita Adhya, Tanushree Chakraborty, Kushal Chakraborty, Anindya Pulak Banerjee, Surangana Banerjee, Parambrata Chattopadhyay, Sayantani Guhathakurta, Riddhi Sen",2017,TV-MA,"On a family visit, a young man and his girlfriend set out to discover why his eccentric uncle has been mysteriously confined to one room for years.",A story of bonding and relationship between a person and their nephew.,India,Bengali,2018-09-15,7.6,429
80067522,tt4882376,First They Killed My Father,"Biography, Drama, History",136,Angelina Jolie,"Sareum Srey Moch, Phoeung Kompheak, Sveng Socheata, Mun Kimhak, Heng Dara, Khoun Sothea, Sarun Nika, Run Malyna, Oun Srey Neang, Horm Chhora, Henry Kissinger, Richard Nixon, Mony Ros, Tharoth Sam, Nout Sophal",2017,TV-MA,A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.,Cambodian author and human rights activist,"Cambodia, USA","Khmer, English, French",2017-09-15,7.2,11565
80142637,tt5960464,Janaan,"Drama, Musical, Romance",133,Azfar Jafri,"Hania Aamir, Saad Zia Abbasi, Bilal Ashraf, Nayyar Ejaz, Ajab Gul, Ali Rehman Khan, Armeena Rana Khan, Jalal Khan, Mishi Khan, Shafqat Khan, Usman Mukhtar, Fahad Ali Panni",2016,TV-14,"After 11 years in Canada, young Meena returns to her native Pakistan for a family wedding and becomes romantically entangled with an adopted cousin.","The story of a Pakhtun girl who returns from Canada to attend her cousin's wedding in Swat, Pakistan and falls in love.",Pakistan,"Urdu, Pushto",2017-09-15,7.1,1317
80192014,tt4797160,Larceny,"Action, Thriller",87,R. Ellis Frazier,"Dolph Lundgren, Corbin Bernsen, Louis Mandylor, Isaac C. Singleton Jr., Eddie J. Fernandez, Toktam Aboozary, James Chalke, Jocelyn Osorio, David Fernandez Jr., Steven Dell, Luis Gatica, Mauricio Mendoza, Mario Rocha, Scotty Gelt, Geoffrey Ross",2017,TV-14,An ex-CIA contractor turned thief is forced to head a CIA gambit to infiltrate a black ops Mexican prison and steal $50 million in drug cartel money.,"A team of thieves break into a maximum secured Mexican prision with a plan to rob the most notourious druglord. Full of action, guns smoking, fighting and corrupt politicians.","USA, Mexico",English,2017-09-15,3.4,787
80088910,tt3671086,Natural Born Pranksters,Comedy,90,"Roman Atwood, Ben Pluimer","Roman Atwood, Vitaly Zdorovetskiy, Dennis Roady, Kevin Brueck, Dave England, Furious Pete, Jukka Hilden, Tom Mabe, Jenna Marbles, Nick Santonastasso, Brittney Smith, Peter Vass, Elena Vulitsky, Big Boy, K. Duane Garrett",2016,R,"The biggest pranksters on YouTube – VitalyzdTV, Dennis Roady and Roman Atwood – turn Hollywood into ""Prankwood"" with their most over-the-top stunts.","YouTube's best pranksters, Roman Atwood, Vitaly Z, and Dennis Roady make the leap to the big screen.",USA,English,2016-09-15,3.6,3516
81089941,tt5952138,We Have Always Lived in the Castle,"Drama, Mystery, Thriller",90,Stacie Passon,"Taissa Farmiga, Alexandra Daddario, Crispin Glover, Sebastian Stan, Paula Malcomson, Peter Coonan, Ian Toner, Joanne Crawford, Anna Nugent, Peter O'Meara, Luan James Geary, Cormac Melia, Liz O'Sullivan, Bosco Hogan, Stephen Hogan",2018,TV-14,The fragile and secretive world of two sisters and their uncle crumbles when their charming cousin arrives with eyes toward the family fortune.,"Merricat, Constance and their Uncle Julian live in isolation after experiencing a family tragedy six years earlier. When cousin Charles arrives to steal the family fortune, he also threatens a dark secret they've been hiding.",USA,English,2019-09-14,5.6,3404
80188120,tt5968274,The Angel,"Drama, Thriller",114,Ariel Vromen,"Toby Kebbell, Marwan Kenzari, Hannah Ware, Waleed Zuaiter, Sapir Azulay, Sasson Gabai, Maisa Abd Elhadi, Ori Pfeffer, Tsahi Halevi, Ralitsa Paskaleva, Bashar Rahal, Atanas Srebrev, Bern Collaço, Slimane Dazi, Oliver Trevena",2018,TV-MA,"As his country prepares for war, top Egyptian official Ashraf Marwan makes contact with Israel and wades into a shadowy game of high-stakes espionage.",Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.,"Israel, USA","English, Arabic, Hebrew, Italian",2018-09-14,6.6,9262
80164779,tt6485928,The Land of Steady Habits,"Comedy, Drama",98,Nicole Holofcener,"Ben Mendelsohn, Connie Britton, Elizabeth Marvel, Michael Gaston, Charlie Tahan, Edie Falco, Thomas Mann, Josh Pais, Bill Camp, Natalie Gold, Victor Williams, Victor Slezak, Sarah Wilson, Georgia Ximenes Lifsher, Mary Catherine Garrison",2018,TV-MA,"After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life.","After leaving his wife and his job to find happiness, Anders befriends a drug-addicted teen, sending him down a path of reckless and shameful behavior.",USA,English,2018-09-14,6.2,4824
81183572,tt10255320,Deviant Love,Thriller,87,Michael Feifer,"Emma Bell, Nick Ballard, Bradley Bundlie, Gail O'Grady, Corbin Timbrook, Kate Miner, Robert Adamson, Caia Coley, Alicia James, Sotida Arpon, Bridgette Meredith Garb, Enslee Moore, Gunnar Koehler",2019,TV-14,"In a tailspin after her marriage collapses, Jamie falls for a helpful gentleman whose interest in her welfare hides sinister motives.",Jamie's (Emma Bell) marriage falls apart when she finds out her husband has been cheating on her. She heads home to her family with her young son in order to figure out what to do next. She...,USA,English,2019-09-13,3.5,191
81037283,tt7350614,Head Count,"Horror, Mystery, Thriller",90,Elle Callahan,"Isaac Jay, Jay Lee, Ashleigh Morghan, Bevin Bru, A.J. Helfet, Billy Meade, Hunter Peterson, Catherine Tapling, Chelcie May, Tory Freeth, Michael Herman, Amaka Obiechie, Sam Marra, Cooper Rowe, Riley Scott",2018,TV-MA,A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.,A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.,USA,English,2019-09-13,5.3,2073
81002412,tt9252508,Tall Girl,Comedy,101,Nzingha Stewart,"Ava Michelle, Griffin Gluck, Sabrina Carpenter, Paris Berelc, Luke Eisner, Clara Wilsey, Angela Kinsey, Steve Zahn, Anjelika Washington, Rico Paris, Bria Condon, Shane Guilbeau, Christina Moses, Andrew Brodeur, Jason Rogel",2019,TV-PG,"After years of slouching through life, 6-foot-1 teen Jodi resolves to conquer her insecurities and gets caught up in a high school love triangle.","Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",USA,English,2019-09-13,5.3,10972
70267728,tt1860353,Turbo,"Animation, Adventure, Comedy",96,David Soren,"Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson, Luis Guzmán, Bill Hader, Snoop Dogg, Maya Rudolph, Ben Schwartz, Richard Jenkins, Ken Jeong, Michelle Rodriguez, Mario Andretti, Mike Bell, Aidan Andrews",2013,PG,A speed-obsessed snail who dreams of being the world's greatest race car driver gets his chance when an accident imbues him with high-octane speed.,A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,USA,English,2019-09-12,6.4,76852
80162143,tt2145909,The Forgotten,Horror,89,Oliver Frampton,"Clem Tibber, Shaun Dingwall, Elarica Johnson, Lee Arnold, Sam Ashurst, Isaura Barbé-Brown, James Capel, James Doherty, Oliver Gilbert, Luke Kidd, Carys Lewis, Lyndsey Marshal, Jennifer Matter, Katherine Mount, Conor Short",2014,TV-MA,"After a teenager goes to live with his father in abandoned public housing, he hears strange noises and decides to investigate with his new friend.","Tommy is sent to live with his father who takes him to live in an abandoned council estate. Tommy begins to hear strange noises from other flats. Essentially abandoned by his father, he and his new friend Carmen must try to solve the mystery using only their makeshift lanterns.",UK,English,2017-09-11,5.3,507
